team,jersey,player,lb_attempted,lb_completed,through,around,over,via_pass,via_cross,via_carry,dir_sum_ok,match_number,header
Spain,9,GAVI,0,0,0,0,0,0,0,0,1,84,IN POSSESSION
Austria,1,Alexander SCHLAGER,5,2,0,0,5,5,0,0,1,84,IN POSSESSION
Austria,3,Kevin DANSO,15,11,0,7,8,14,0,1,1,84,IN POSSESSION
Austria,4,Xaver SCHLAGER,5,3,1,3,1,5,0,0,1,84,IN POSSESSION
Austria,5,Stefan POSCH,9,3,1,3,5,9,0,0,1,84,IN POSSESSION
Austria,6,Nicolas SEIWALD,4,4,2,0,2,4,0,0,1,84,IN POSSESSION
Austria,8,David ALABA,28,18,2,10,16,27,1,0,1,84,IN POSSESSION
Austria,9,Marcel SABITZER,7,3,1,1,5,5,2,0,1,84,IN POSSESSION
Austria,11,Michael GREGORITSCH,1,0,0,0,1,1,0,0,1,84,IN POSSESSION
Austria,18,Romano SCHMID,6,4,3,2,1,6,0,0,1,84,IN POSSESSION
Austria,20,Konrad LAIMER,11,7,3,4,4,11,0,0,1,84,IN POSSESSION
Austria,24,Paul WANNER,9,8,3,2,4,8,0,1,1,84,IN POSSESSION
Austria,7,Marko ARNAUTOVIC,0,0,0,0,0,0,0,0,1,84,IN POSSESSION
Austria,10,Florian GRILLITSCH,5,3,1,2,2,5,0,0,1,84,IN POSSESSION
Austria,14,Sasa KALAJDZIC,1,0,0,0,1,1,0,0,1,84,IN POSSESSION
Austria,17,Carney CHUKWUEMEKA,3,3,1,2,0,3,0,0,1,84,IN POSSESSION
Austria,22,Alexander PRASS,2,2,0,2,0,1,0,1,1,84,IN POSSESSION
Switzerland,1,Gregor KOBEL,19,7,0,1,18,19,0,0,1,85,IN POSSESSION
Switzerland,4,Nico ELVEDI,18,14,3,8,7,17,0,1,1,85,IN POSSESSION
Switzerland,5,Manuel AKANJI,16,12,8,3,5,15,0,1,1,85,IN POSSESSION
Switzerland,6,Denis ZAKARIA,15,9,0,6,9,14,1,0,1,85,IN POSSESSION
Switzerland,7,Breel EMBOLO,0,0,0,0,0,0,0,0,1,85,IN POSSESSION
Switzerland,8,Remo FREULER,8,6,4,2,2,8,0,0,1,85,IN POSSESSION
Switzerland,9,Johan MANZAMBI,4,3,1,3,0,1,0,3,1,85,IN POSSESSION
Switzerland,10,Granit XHAKA,22,17,14,3,5,20,0,2,1,85,IN POSSESSION
Switzerland,11,Dan NDOYE,4,4,1,3,0,4,0,0,1,85,IN POSSESSION
Switzerland,13,Ricardo RODRIGUEZ,16,10,2,9,5,14,1,1,1,85,IN POSSESSION
Switzerland,17,Ruben VARGAS,7,5,0,6,1,1,1,5,1,85,IN POSSESSION
Switzerland,3,Silvan WIDMER,1,0,0,0,1,1,0,0,1,85,IN POSSESSION
Switzerland,19,Noah OKAFOR,2,0,0,1,1,1,0,1,1,85,IN POSSESSION
Switzerland,20,Michel AEBISCHER,1,0,0,1,0,1,0,0,1,85,IN POSSESSION
Switzerland,22,Fabian RIEDER,2,1,2,0,0,2,0,0,1,85,IN POSSESSION
Switzerland,23,Zeki AMDOUNI,2,0,1,0,1,1,0,1,1,85,IN POSSESSION
Algeria,23,Luca ZIDANE,11,3,1,1,9,11,0,0,1,85,IN POSSESSION
Algeria,2,Aissa MANDI,24,18,3,12,9,24,0,0,1,85,IN POSSESSION
Algeria,6,Ramiz ZERROUKI,6,5,3,2,1,6,0,0,1,85,IN POSSESSION
Algeria,7,Riyad MAHREZ,9,4,3,1,5,8,1,0,1,85,IN POSSESSION
Algeria,8,Houssem AOUAR,3,3,1,2,0,3,0,0,1,85,IN POSSESSION
Algeria,10,Fares CHAIBI,10,6,1,3,6,10,0,0,1,85,IN POSSESSION
Algeria,15,Rayan AITNOURI,16,11,2,10,4,15,0,1,1,85,IN POSSESSION
Algeria,17,Rafik BELGHALI,12,9,4,5,3,11,0,1,1,85,IN POSSESSION
Algeria,19,Nabil BENTALEB,13,10,3,6,4,13,0,0,1,85,IN POSSESSION
Algeria,21,Ramy BENSEBAINI,21,17,4,9,8,20,0,1,1,85,IN POSSESSION
Algeria,22,Ibrahim MAZA,13,8,6,3,4,12,0,1,1,85,IN POSSESSION
Algeria,9,Amine GOUIRI,0,0,0,0,0,0,0,0,1,85,IN POSSESSION
Algeria,11,Anis HADJ MOUSSA,4,3,0,3,1,2,0,2,1,85,IN POSSESSION
Algeria,13,Jaouen HADJAM,7,5,4,2,1,6,0,1,1,85,IN POSSESSION
Algeria,14,Hicham BOUDAOUI,5,4,2,2,1,5,0,0,1,85,IN POSSESSION
Algeria,20,Adil BOULBINA,2,1,0,0,2,2,0,0,1,85,IN POSSESSION
Argentina,23,Emiliano MARTINEZ,6,2,0,0,6,6,0,0,1,86,IN POSSESSION
Argentina,6,Lisandro MARTINEZ,25,23,4,15,6,25,0,0,1,86,IN POSSESSION
Argentina,7,Rodrigo DE PAUL,16,14,5,4,7,13,2,1,1,86,IN POSSESSION
Argentina,10,Lionel MESSI,22,17,9,6,7,18,0,4,1,86,IN POSSESSION
Argentina,13,Cristian ROMERO,31,30,14,15,2,31,0,0,1,86,IN POSSESSION
Argentina,16,Thiago ALMADA,7,5,5,2,0,7,0,0,1,86,IN POSSESSION
Argentina,20,Alexis MAC ALLISTER,17,15,6,10,1,17,0,0,1,86,IN POSSESSION
Argentina,22,Lautaro MARTINEZ,0,0,0,0,0,0,0,0,1,86,IN POSSESSION
Argentina,24,Enzo FERNANDEZ,26,22,7,15,4,25,0,1,1,86,IN POSSESSION
Argentina,25,Facundo MEDINA,3,2,0,2,1,3,0,0,1,86,IN POSSESSION
Argentina,26,Nahuel MOLINA,9,6,1,5,3,8,1,0,1,86,IN POSSESSION
Argentina,3,Nicolas TAGLIAFICO,2,2,0,2,0,2,0,0,1,86,IN POSSESSION
Argentina,4,Gonzalo MONTIEL,0,0,0,0,0,0,0,0,1,86,IN POSSESSION
Argentina,5,Leandro PAREDES,8,7,0,5,3,8,0,0,1,86,IN POSSESSION
Argentina,9,Julian ALVAREZ,3,3,0,2,1,2,0,1,1,86,IN POSSESSION
Argentina,15,Nico GONZALEZ,6,4,3,2,1,4,0,2,1,86,IN POSSESSION
Cabo Verde,1,VOZINHA,17,10,3,2,12,17,0,0,1,86,IN POSSESSION
Cabo Verde,3,DINEY BORGES,13,6,3,3,7,13,0,0,1,86,IN POSSESSION
Cabo Verde,4,PICO LOPES,20,17,8,10,2,20,0,0,1,86,IN POSSESSION
Cabo Verde,6,KEVIN PINA,18,14,10,6,2,18,0,0,1,86,IN POSSESSION
Cabo Verde,7,JOVANE CABRAL,8,6,3,3,2,6,1,1,1,86,IN POSSESSION
Cabo Verde,13,SIDNY LOPES CABRAL,16,13,2,11,3,16,0,0,1,86,IN POSSESSION
Cabo Verde,14,DEROY DUARTE,9,8,4,3,2,9,0,0,1,86,IN POSSESSION
Cabo Verde,15,LAROS DUARTE,4,3,2,2,0,3,0,1,1,86,IN POSSESSION
Cabo Verde,20,RYAN MENDES,3,3,1,2,0,3,0,0,1,86,IN POSSESSION
Cabo Verde,21,NUNO DA COSTA,0,0,0,0,0,0,0,0,1,86,IN POSSESSION
Cabo Verde,22,STEVEN MOREIRA,8,8,1,6,1,8,0,0,1,86,IN POSSESSION
Cabo Verde,9,GILSON BENCHIMOL,0,0,0,0,0,0,0,0,1,86,IN POSSESSION
Cabo Verde,10,JAMIRO MONTEIRO,4,2,0,2,2,4,0,0,1,86,IN POSSESSION
Cabo Verde,16,YANNICK SEMEDO,8,6,2,2,4,8,0,0,1,86,IN POSSESSION
Cabo Verde,17,WILLY SEMEDO,3,1,0,3,0,1,1,1,1,86,IN POSSESSION
Cabo Verde,19,DAILON LIVRAMENTO,0,0,0,0,0,0,0,0,1,86,IN POSSESSION
Cabo Verde,26,HELIO VARELA,4,3,1,3,0,3,0,1,1,86,IN POSSESSION
Colombia,12,Camilo VARGAS,4,3,0,0,4,4,0,0,1,87,IN POSSESSION
Colombia,2,Daniel MUNOZ,7,6,1,2,4,7,0,0,1,87,IN POSSESSION
Colombia,3,Jhon LUCUMI,15,9,3,1,11,15,0,0,1,87,IN POSSESSION
Colombia,7,Luis DIAZ,1,1,0,1,0,0,0,1,1,87,IN POSSESSION
Colombia,9,Jhon CORDOBA,0,0,0,0,0,0,0,0,1,87,IN POSSESSION
Colombia,10,James RODRIGUEZ,8,7,4,3,1,8,0,0,1,87,IN POSSESSION
Colombia,11,Jhon ARIAS,14,12,3,9,2,13,0,1,1,87,IN POSSESSION
Colombia,14,Gustavo PUERTA,18,14,7,7,4,18,0,0,1,87,IN POSSESSION
Colombia,16,Jefferson LERMA,7,6,6,1,0,6,0,1,1,87,IN POSSESSION
Colombia,17,Johan MOJICA,15,9,2,3,10,15,0,0,1,87,IN POSSESSION
Colombia,23,Davinson SANCHEZ,19,13,6,3,10,19,0,0,1,87,IN POSSESSION
Colombia,6,Richard RIOS,1,0,1,0,0,1,0,0,1,87,IN POSSESSION
Colombia,20,Juan QUINTERO,9,8,3,1,5,7,2,0,1,87,IN POSSESSION
Colombia,21,Jaminton CAMPAZ,0,0,0,0,0,0,0,0,1,87,IN POSSESSION
Colombia,25,Luis SUAREZ,4,3,2,0,2,3,0,1,1,87,IN POSSESSION
Ghana,1,Lawrence Ati ZIGI,12,4,0,0,12,12,0,0,1,87,IN POSSESSION
Ghana,3,Caleb YIRENKYI,3,2,0,1,2,3,0,0,1,87,IN POSSESSION
Ghana,5,Thomas PARTEY,26,20,14,8,4,22,0,4,1,87,IN POSSESSION
Ghana,8,Kwasi SIBO,6,6,6,0,0,6,0,0,1,87,IN POSSESSION
Ghana,9,Jordan AYEW,4,0,0,0,4,3,1,0,1,87,IN POSSESSION
Ghana,11,Antoine SEMENYO,7,4,3,4,0,2,1,4,1,87,IN POSSESSION
Ghana,14,Gideon MENSAH,14,10,3,2,9,14,0,0,1,87,IN POSSESSION
Ghana,18,Jerome OPOKU,10,3,0,2,8,10,0,0,1,87,IN POSSESSION
Ghana,19,Inaki WILLIAMS,3,3,1,2,0,2,0,1,1,87,IN POSSESSION
Ghana,23,Derrick LUCKASSEN,14,10,7,3,4,14,0,0,1,87,IN POSSESSION
Ghana,26,Marvin SENAYA,2,2,0,1,1,1,1,0,1,87,IN POSSESSION
Ghana,2,Alidu SEIDU,6,5,2,4,0,5,0,1,1,87,IN POSSESSION
Ghana,7,Abdul FATAWU,5,1,1,2,2,0,2,3,1,87,IN POSSESSION
Ghana,15,Elisha OWUSU,5,5,2,2,1,5,0,0,1,87,IN POSSESSION
Ghana,24,Ernest NUAMAH,3,2,1,2,0,2,0,1,1,87,IN POSSESSION
Ghana,25,Prince ADU,0,0,0,0,0,0,0,0,1,87,IN POSSESSION
Australia,18,Patrick BEACH,14,4,0,1,13,14,0,0,1,88,IN POSSESSION
Australia,3,Alessandro CIRCATI,29,20,9,10,10,26,0,3,1,88,IN POSSESSION
Australia,5,Jordan BOS,4,0,1,1,2,2,1,1,1,88,IN POSSESSION
Australia,8,Connor METCALFE,7,5,2,3,2,7,0,0,1,88,IN POSSESSION
Australia,13,Aiden ONEILL,27,19,6,9,12,23,3,1,1,88,IN POSSESSION
Australia,16,Aziz BEHICH,12,8,4,3,5,11,1,0,1,88,IN POSSESSION
Australia,17,Nestory IRANKUNDA,3,3,2,1,0,3,0,0,1,88,IN POSSESSION
Australia,19,Harry SOUTTAR,23,17,11,2,10,23,0,0,1,88,IN POSSESSION
Australia,20,Cristian VOLPATO,9,6,4,2,3,7,1,1,1,88,IN POSSESSION
Australia,22,Jackson IRVINE,12,9,5,2,5,12,0,0,1,88,IN POSSESSION
Australia,25,Lucas HERRINGTON,9,9,3,5,1,8,0,1,1,88,IN POSSESSION
Australia,1,Mathew RYAN,0,0,0,0,0,0,0,0,1,88,IN POSSESSION
Australia,9,Mohamed TOURE,1,1,1,0,0,1,0,0,1,88,IN POSSESSION
Australia,10,Ajdin HRUSTIC,4,1,0,0,4,2,2,0,1,88,IN POSSESSION
Australia,11,Awer MABIL,5,2,2,2,1,4,1,0,1,88,IN POSSESSION
Australia,15,Kai TREWIN,10,7,2,2,6,9,1,0,1,88,IN POSSESSION
Australia,24,Paul OKONENGSTLER,4,4,2,1,1,4,0,0,1,88,IN POSSESSION
Egypt,23,MOSTAFA SHOUBIR,9,6,2,1,6,9,0,0,1,88,IN POSSESSION
Egypt,2,YASSER IBRAHIM,11,8,0,7,4,11,0,0,1,88,IN POSSESSION
Egypt,3,MOHAMED HANY,15,11,2,4,9,15,0,0,1,88,IN POSSESSION
Egypt,5,RAMY RABIA,15,10,0,7,8,15,0,0,1,88,IN POSSESSION
Egypt,8,EMAM ASHOUR,16,12,3,6,7,16,0,0,1,88,IN POSSESSION
Egypt,10,MOHAMED SALAH,7,4,1,4,2,5,1,1,1,88,IN POSSESSION
Egypt,11,MOSTAFA ZICO,4,3,1,2,1,4,0,0,1,88,IN POSSESSION
Egypt,14,HAMDY FATHY,7,6,1,4,2,6,0,1,1,88,IN POSSESSION
Egypt,15,KARIM HAFEZ,8,5,2,1,5,8,0,0,1,88,IN POSSESSION
Egypt,19,MARAWAN ATTIA,42,27,12,12,18,40,1,1,1,88,IN POSSESSION
Egypt,22,OMAR MARMOUSH,4,4,3,1,0,3,0,1,1,88,IN POSSESSION
Egypt,4,HOSSAM ABDELMAGUID,3,1,0,2,1,3,0,0,1,88,IN POSSESSION
Egypt,7,TREZEGUET,5,1,2,0,3,4,1,0,1,88,IN POSSESSION
Egypt,9,HAMZA ABDELKARIM,0,0,0,0,0,0,0,0,1,88,IN POSSESSION
Egypt,12,HAISSEM HASSAN,17,15,1,10,6,10,1,6,1,88,IN POSSESSION
Egypt,21,MAHMOUD SABER,0,0,0,0,0,0,0,0,1,88,IN POSSESSION
Paraguay,12,Orlando GILL,24,7,0,0,24,24,0,0,1,89,IN POSSESSION
Paraguay,2,Gustavo VELAZQUEZ,6,0,0,0,6,6,0,0,1,89,IN POSSESSION
Paraguay,3,Omar ALDERETE,3,1,1,0,2,3,0,0,1,89,IN POSSESSION
Paraguay,4,Juan Jose CACERES,9,1,1,0,8,9,0,0,1,89,IN POSSESSION
Paraguay,6,Junior ALONSO,12,5,2,2,8,11,0,1,1,89,IN POSSESSION
Paraguay,8,Diego GOMEZ,9,5,2,0,7,9,0,0,1,89,IN POSSESSION
Paraguay,10,Miguel ALMIRON,5,3,0,2,3,3,0,2,1,89,IN POSSESSION
Paraguay,14,Andres CUBAS,5,4,1,2,2,5,0,0,1,89,IN POSSESSION
Paraguay,15,Gustavo GOMEZ,1,1,1,0,0,1,0,0,1,89,IN POSSESSION
Paraguay,19,Julio ENCISO,1,1,0,1,0,0,0,1,1,89,IN POSSESSION
Paraguay,23,Matias GALARZA,8,3,3,0,5,8,0,0,1,89,IN POSSESSION
Paraguay,11,MAURICIO,5,3,0,1,4,4,1,0,1,89,IN POSSESSION
Paraguay,13,Jose CANALE,4,3,0,1,3,4,0,0,1,89,IN POSSESSION
Paraguay,21,Gabriel AVALOS,1,0,0,0,1,1,0,0,1,89,IN POSSESSION
Paraguay,24,Gustavo CABALLERO,0,0,0,0,0,0,0,0,1,89,IN POSSESSION
France,16,Mike MAIGNAN,7,4,0,1,6,7,0,0,1,89,IN POSSESSION
France,3,Lucas DIGNE,13,9,1,9,3,12,1,0,1,89,IN POSSESSION
France,4,Dayot UPAMECANO,16,13,4,7,5,16,0,0,1,89,IN POSSESSION
France,5,Jules KOUNDE,21,19,1,19,1,19,0,2,1,89,IN POSSESSION
France,6,Manu KONE,10,10,2,8,0,9,0,1,1,89,IN POSSESSION
France,7,Ousmane DEMBELE,6,4,3,3,0,5,0,1,1,89,IN POSSESSION
France,10,Kylian MBAPPE,7,5,1,6,0,4,0,3,1,89,IN POSSESSION
France,11,Michael OLISE,13,12,3,7,3,12,0,1,1,89,IN POSSESSION
France,12,Bradley BARCOLA,2,2,0,2,0,1,0,1,1,89,IN POSSESSION
France,14,Adrien RABIOT,18,15,4,9,5,17,1,0,1,89,IN POSSESSION
France,17,William SALIBA,6,5,0,5,1,6,0,0,1,89,IN POSSESSION
France,20,Desire DOUE,3,3,1,1,1,3,0,0,1,89,IN POSSESSION
France,24,Rayan CHERKI,3,2,0,3,0,2,0,1,1,89,IN POSSESSION
Canada,16,Maxime CREPEAU,10,5,1,1,8,10,0,0,1,90,IN POSSESSION
Canada,2,Alistair JOHNSTON,14,10,1,6,7,14,0,0,1,90,IN POSSESSION
Canada,4,Luc DE FOUGEROLLES,13,10,0,9,4,13,0,0,1,90,IN POSSESSION
Canada,7,Stephen EUSTAQUIO,28,16,8,8,12,26,2,0,1,90,IN POSSESSION
Canada,10,Jonathan DAVID,5,4,1,4,0,5,0,0,1,90,IN POSSESSION
Canada,12,Tani OLUWASEYI,3,2,2,1,0,1,0,2,1,90,IN POSSESSION
Canada,15,Moise BOMBITO,10,5,2,3,5,10,0,0,1,90,IN POSSESSION
Canada,17,Tajon BUCHANAN,5,2,1,3,1,2,0,3,1,90,IN POSSESSION
Canada,20,Ali AHMED,5,4,0,4,1,4,0,1,1,90,IN POSSESSION
Canada,22,Richie LARYEA,13,9,1,4,8,11,0,2,1,90,IN POSSESSION
Canada,23,Niko SIGUR,12,7,3,2,7,11,1,0,1,90,IN POSSESSION
Canada,9,Cyle LARIN,0,0,0,0,0,0,0,0,1,90,IN POSSESSION
Canada,14,Jacob SHAFFELBURG,4,3,0,0,4,2,2,0,1,90,IN POSSESSION
Canada,21,Jonathan OSORIO,0,0,0,0,0,0,0,0,1,90,IN POSSESSION
Canada,24,Promise DAVID,1,1,1,0,0,1,0,0,1,90,IN POSSESSION
Canada,26,Jayden NELSON,3,1,0,2,1,2,0,1,1,90,IN POSSESSION
Morocco,1,Yassine BOUNOU,14,3,0,0,14,14,0,0,1,90,IN POSSESSION
Morocco,2,Achraf HAKIMI,19,13,2,11,6,16,0,3,1,90,IN POSSESSION
Morocco,3,Noussair MAZRAOUI,15,10,1,6,8,14,0,1,1,90,IN POSSESSION
Morocco,6,Ayyoub BOUADDI,3,2,2,0,1,3,0,0,1,90,IN POSSESSION
Morocco,8,Azzedine OUNAHI,15,9,7,4,4,12,1,2,1,90,IN POSSESSION
Morocco,10,Brahim DIAZ,3,2,3,0,0,3,0,0,1,90,IN POSSESSION
Morocco,11,Ismael SAIBARI,0,0,0,0,0,0,0,0,1,90,IN POSSESSION
Morocco,14,Issa DIOP,12,11,1,8,3,12,0,0,1,90,IN POSSESSION
Morocco,23,Bilal EL KHANNOUSS,3,2,0,3,0,3,0,0,1,90,IN POSSESSION
Morocco,24,Neil EL AYNAOUI,3,3,0,3,0,3,0,0,1,90,IN POSSESSION
Morocco,25,Redouane HALHAL,10,8,0,8,2,10,0,0,1,90,IN POSSESSION
Morocco,4,Sofyan AMRABAT,6,5,3,2,1,6,0,0,1,90,IN POSSESSION
Morocco,5,Marwane SAADANE,0,0,0,0,0,0,0,0,1,90,IN POSSESSION
Morocco,7,Chemsdine TALBI,3,2,2,1,0,2,0,1,1,90,IN POSSESSION
Morocco,9,Soufiane RAHIMI,2,1,1,0,1,2,0,0,1,90,IN POSSESSION
Morocco,15,Samir EL MOURABET,1,1,1,0,0,1,0,0,1,90,IN POSSESSION
Brazil,1,ALISSON,4,1,1,0,3,4,0,0,1,91,IN POSSESSION
Brazil,3,GABRIEL MAGALHAES,6,4,0,3,3,6,0,0,1,91,IN POSSESSION
Brazil,4,MARQUINHOS,4,3,0,2,2,4,0,0,1,91,IN POSSESSION
Brazil,5,CASEMIRO,11,8,5,2,4,9,2,0,1,91,IN POSSESSION
Brazil,7,VINICIUS JUNIOR,12,9,3,9,0,3,0,9,1,91,IN POSSESSION
Brazil,8,BRUNO GUIMARAES,11,8,6,3,2,11,0,0,1,91,IN POSSESSION
Brazil,9,MATHEUS CUNHA,3,0,0,2,1,1,0,2,1,91,IN POSSESSION
Brazil,13,DANILO,18,13,4,7,7,17,1,0,1,91,IN POSSESSION
Brazil,16,DOUGLAS SANTOS,13,10,2,6,5,13,0,0,1,91,IN POSSESSION
Brazil,22,GABRIEL MARTINELLI,6,5,3,1,2,6,0,0,1,91,IN POSSESSION
Brazil,26,RAYAN,3,2,1,2,0,3,0,0,1,91,IN POSSESSION
Brazil,2,EDERSON SILVA,1,0,0,0,1,0,1,0,1,91,IN POSSESSION
Brazil,10,NEYMAR JR,8,5,2,2,4,8,0,0,1,91,IN POSSESSION
Brazil,18,DANILO SANTOS,6,5,2,3,1,6,0,0,1,91,IN POSSESSION
Brazil,19,ENDRICK,0,0,0,0,0,0,0,0,1,91,IN POSSESSION
Norway,1,Orjan NYLAND,26,13,0,1,25,26,0,0,1,91,IN POSSESSION
Norway,3,Kristoffer AJER,16,15,3,11,2,12,1,3,1,91,IN POSSESSION
Norway,5,David MOLLER WOLFE,13,9,2,7,4,13,0,0,1,91,IN POSSESSION
Norway,6,Patrick BERG,6,4,0,3,3,6,0,0,1,91,IN POSSESSION
Norway,7,Alexander SORLOTH,2,1,2,0,0,2,0,0,1,91,IN POSSESSION
Norway,8,Sander BERGE,25,24,9,12,4,24,0,1,1,91,IN POSSESSION
Norway,9,Erling HAALAND,1,1,0,0,1,1,0,0,1,91,IN POSSESSION
Norway,10,Martin ODEGAARD,14,14,3,10,1,13,0,1,1,91,IN POSSESSION
Norway,17,Torbjorn HEGGEM,10,8,1,7,2,10,0,0,1,91,IN POSSESSION
Norway,20,Antonio NUSA,4,2,3,1,0,2,0,2,1,91,IN POSSESSION
Norway,26,Julian RYERSON,23,20,2,15,6,22,0,1,1,91,IN POSSESSION
Norway,4,Leo OSTIGARD,0,0,0,0,0,0,0,0,1,91,IN POSSESSION
Norway,14,Fredrik AURSNES,5,4,1,2,2,5,0,0,1,91,IN POSSESSION
Norway,21,Andreas SCHJELDERUP,8,7,1,5,2,7,0,1,1,91,IN POSSESSION
Norway,22,Oscar BOBB,5,3,2,2,1,4,0,1,1,91,IN POSSESSION
Mexico,1,Raul RANGEL,5,5,2,1,2,5,0,0,1,92,IN POSSESSION
Mexico,2,Jorge SANCHEZ,7,7,0,6,1,7,0,0,1,92,IN POSSESSION
Mexico,3,Cesar MONTES,4,3,0,2,2,4,0,0,1,92,IN POSSESSION
Mexico,5,Johan VASQUEZ,12,9,0,8,4,12,0,0,1,92,IN POSSESSION
Mexico,6,Erik LIRA,19,15,3,9,7,18,1,0,1,92,IN POSSESSION
Mexico,7,Luis ROMO,8,6,2,2,4,8,0,0,1,92,IN POSSESSION
Mexico,9,Raul JIMENEZ,2,2,0,0,2,2,0,0,1,92,IN POSSESSION
Mexico,16,Julian QUINONES,8,6,3,1,4,7,1,0,1,92,IN POSSESSION
Mexico,19,Gilberto MORA,6,6,0,6,0,5,0,1,1,92,IN POSSESSION
Mexico,23,Jesus GALLARDO,16,12,2,8,6,10,4,2,1,92,IN POSSESSION
Mexico,25,Roberto ALVARADO,22,10,4,7,11,14,5,3,1,92,IN POSSESSION
Mexico,4,Edson ALVAREZ,4,3,1,2,1,3,1,0,1,92,IN POSSESSION
Mexico,8,Alvaro FIDALGO,15,14,1,9,5,14,1,0,1,92,IN POSSESSION
Mexico,11,Santiago GIMENEZ,0,0,0,0,0,0,0,0,1,92,IN POSSESSION
Mexico,22,Guillermo MARTINEZ,1,1,0,1,0,1,0,0,1,92,IN POSSESSION
Mexico,26,Brian GUTIERREZ,5,4,0,3,2,4,1,0,1,92,IN POSSESSION
England,1,Jordan PICKFORD,23,10,1,0,22,23,0,0,1,92,IN POSSESSION
England,2,Ezri KONSA,7,4,4,1,2,7,0,0,1,92,IN POSSESSION
England,3,Nico OREILLY,7,6,2,2,3,7,0,0,1,92,IN POSSESSION
England,4,Declan RICE,7,4,2,2,3,7,0,0,1,92,IN POSSESSION
England,6,Marc GUEHI,12,10,3,6,3,11,0,1,1,92,IN POSSESSION
England,7,Bukayo SAKA,0,0,0,0,0,0,0,0,1,92,IN POSSESSION
England,8,Elliot ANDERSON,6,5,3,3,0,6,0,0,1,92,IN POSSESSION
England,9,Harry KANE,0,0,0,0,0,0,0,0,1,92,IN POSSESSION
England,10,Jude BELLINGHAM,7,5,2,2,3,5,0,2,1,92,IN POSSESSION
England,18,Anthony GORDON,6,4,0,4,2,4,0,2,1,92,IN POSSESSION
England,26,Jarell QUANSAH,5,3,0,1,4,4,1,0,1,92,IN POSSESSION
England,5,John STONES,1,1,0,0,1,1,0,0,1,92,IN POSSESSION
England,14,Jordan HENDERSON,0,0,0,0,0,0,0,0,1,92,IN POSSESSION
England,15,Dan BURN,2,0,0,0,2,2,0,0,1,92,IN POSSESSION
England,17,Morgan ROGERS,0,0,0,0,0,0,0,0,1,92,IN POSSESSION
England,25,Djed SPENCE,2,1,1,0,1,1,1,0,1,92,IN POSSESSION
Portugal,1,DIOGO COSTA,10,2,0,0,10,10,0,0,1,93,IN POSSESSION
Portugal,3,RUBEN DIAS,17,13,4,9,4,17,0,0,1,93,IN POSSESSION
Portugal,7,CRISTIANO RONALDO,3,3,0,3,0,2,0,1,1,93,IN POSSESSION
Portugal,8,BRUNO FERNANDES,20,15,3,6,11,17,2,1,1,93,IN POSSESSION
Portugal,11,JOAO FELIX,4,3,1,2,1,4,0,0,1,93,IN POSSESSION
Portugal,13,RENATO VEIGA,15,13,5,6,4,14,0,1,1,93,IN POSSESSION
Portugal,15,JOAO NEVES,8,6,4,2,2,8,0,0,1,93,IN POSSESSION
Portugal,18,PEDRO NETO,8,6,0,6,2,5,1,2,1,93,IN POSSESSION
Portugal,20,JOAO CANCELO,10,7,3,4,3,10,0,0,1,93,IN POSSESSION
Portugal,23,VITINHA,13,11,4,7,2,13,0,0,1,93,IN POSSESSION
Portugal,25,NUNO MENDES,14,9,4,4,6,11,2,1,1,93,IN POSSESSION
Portugal,2,NELSON SEMEDO,7,5,1,3,3,5,1,1,1,93,IN POSSESSION
Portugal,5,DIOGO DALOT,3,2,2,0,1,3,0,0,1,93,IN POSSESSION
Portugal,10,BERNARDO SILVA,3,3,1,2,0,3,0,0,1,93,IN POSSESSION
Portugal,17,RAFAEL LEAO,5,3,0,5,0,2,0,3,1,93,IN POSSESSION
Portugal,26,FRANCISCO CONCEICAO,1,1,0,0,1,0,1,0,1,93,IN POSSESSION
Spain,23,Unai SIMON,18,8,5,0,13,18,0,0,1,93,IN POSSESSION
Spain,10,Dani OLMO,17,14,7,9,1,14,0,3,1,93,IN POSSESSION
Spain,12,Pedro PORRO,17,14,2,10,5,16,0,1,1,93,IN POSSESSION
Spain,14,Aymeric LAPORTE,9,9,1,6,2,9,0,0,1,93,IN POSSESSION
Spain,15,Alex BAENA,12,8,3,5,4,8,3,1,1,93,IN POSSESSION
Spain,16,RODRI,24,23,16,6,2,23,0,1,1,93,IN POSSESSION
Spain,19,Lamine YAMAL,12,9,3,7,2,8,1,3,1,93,IN POSSESSION
Spain,20,PEDRI,18,16,7,8,3,17,0,1,1,93,IN POSSESSION
Spain,21,Mikel OYARZABAL,2,2,1,1,0,2,0,0,1,93,IN POSSESSION
Spain,22,Pau CUBARSI,29,25,7,18,4,28,0,1,1,93,IN POSSESSION
Spain,24,Marc CUCURELLA,12,10,1,4,7,12,0,0,1,93,IN POSSESSION
Spain,6,Mikel MERINO,2,2,2,0,0,2,0,0,1,93,IN POSSESSION
Spain,7,Ferran TORRES,3,1,3,0,0,3,0,0,1,93,IN POSSESSION
Spain,8,Fabian RUIZ,3,2,2,0,1,3,0,0,1,93,IN POSSESSION
Spain,26,Borja IGLESIAS,0,0,0,0,0,0,0,0,1,93,IN POSSESSION
USA,24,Matt FREESE,7,4,1,1,5,7,0,0,1,94,IN POSSESSION
USA,2,Sergino DEST,4,2,1,3,0,2,0,2,1,94,IN POSSESSION
